Longitude(deg)	Lattitude(deg)	Alttitude(km)
111.475	60.8565	82.4888
111.484	60.8638	82.6477
111.494	60.8712	82.8067
111.504	60.8785	82.9659
111.514	60.8859	83.1253
111.524	60.8932	83.2847
111.533	60.9006	83.4444
111.543	60.9079	83.6042
111.553	60.9153	83.7641
111.563	60.9226	83.9242
111.573	60.9299	84.0844
111.582	60.9373	84.2448
110.544	60.1369	75.9659
110.553	60.1443	76.1187
110.563	60.1517	76.2716
110.572	60.1592	76.4247
110.581	60.1666	76.578
110.591	60.174	76.7314
110.6	60.1814	76.8849
110.609	60.1889	77.0386
110.619	60.1963	77.1925
110.628	60.2037	77.3465
110.638	60.2111	77.5006
110.647	60.2186	77.6549
110.656	60.226	77.8094
110.666	60.2334	77.964
110.675	60.2408	78.1188
110.685	60.2482	78.2737
110.694	60.2557	78.4287
110.704	60.2631	78.584
110.713	60.2705	78.7393
110.722	60.2779	78.8948
110.732	60.2853	79.0505
110.741	60.2927	79.2063
110.751	60.3001	79.3623
110.76	60.3075	79.5184
110.77	60.315	79.6747
110.779	60.3224	79.8311
110.789	60.3298	79.9877
110.798	60.3372	80.1444
110.807	60.3446	80.3013
110.817	60.352	80.4583
110.826	60.3594	80.6155
110.836	60.3668	80.7728
110.845	60.3742	80.9303
110.855	60.3816	81.0879
110.864	60.389	81.2457
110.874	60.3964	81.4036
110.883	60.4038	81.5617
110.893	60.4112	81.72
110.902	60.4186	81.8784
110.912	60.426	82.0369
110.921	60.4333	82.1956
110.931	60.4407	82.3544
110.94	60.4481	82.5134
110.95	60.4555	82.6725
110.959	60.4629	82.8318
110.969	60.4703	82.9913
110.978	60.4777	83.1509
110.988	60.4851	83.3106
110.998	60.4924	83.4705
111.007	60.4998	83.6306
111.017	60.5072	83.7907
111.026	60.5146	83.9511
111.036	60.522	84.1116
111.045	60.5294	84.2722
111.055	60.5367	84.433
111.064	60.5441	84.594
111.074	60.5515	84.7551
111.084	60.5589	84.9163
111.093	60.5662	85.0777
111.103	60.5736	85.2393
111.112	60.581	85.401
111.122	60.5883	85.5629
111.132	60.5957	85.7249
111.141	60.6031	85.887
111.151	60.6104	86.0493
111.16	60.6178	86.2118
111.17	60.6252	86.3744
111.18	60.6325	86.5371
111.189	60.6399	86.7001
111.199	60.6473	86.8631
111.208	60.6546	87.0263
111.218	60.662	87.1897
111.228	60.6693	87.3532
111.237	60.6767	87.5169
110.217	59.8746	78.5894
110.226	59.8821	78.7455
110.235	59.8895	78.9017
110.244	59.897	79.0581
110.254	59.9044	79.2147
110.263	59.9118	79.3714
110.272	59.9193	79.5282
110.281	59.9267	79.6852
110.29	59.9342	79.8423
110.3	59.9416	79.9996
110.309	59.9491	80.1571
110.318	59.9565	80.3147
110.327	59.9639	80.4724
110.337	59.9714	80.6303
110.346	59.9788	80.7884
110.355	59.9862	80.9466
110.364	59.9937	81.1049
110.374	60.0011	81.2634
110.383	60.0085	81.4221
110.392	60.016	81.5809
110.402	60.0234	81.7399
110.411	60.0308	81.899
110.42	60.0382	82.0582
110.429	60.0457	82.2176
110.439	60.0531	82.3772
110.448	60.0605	82.5369
110.457	60.0679	82.6968
110.467	60.0754	82.8568
110.476	60.0828	83.0169
110.485	60.0902	83.1772
110.494	60.0976	83.3377
110.504	60.105	83.4983
110.513	60.1125	83.6591
110.522	60.1199	83.82
110.532	60.1273	83.9811
110.541	60.1347	84.1423
110.55	60.1421	84.3037
110.56	60.1495	84.4652
110.569	60.1569	84.6268
110.578	60.1643	84.7887
110.588	60.1718	84.9506
110.597	60.1792	85.1128
110.607	60.1866	85.275
110.616	60.194	85.4375
110.625	60.2014	85.6
110.635	60.2088	85.7628
110.644	60.2162	85.9256
110.653	60.2236	86.0887
110.663	60.231	86.2518
110.672	60.2384	86.4152
110.682	60.2458	86.5786
110.691	60.2532	86.7423
110.7	60.2606	86.906
110.71	60.268	87.07
110.719	60.2754	87.2341
110.729	60.2828	87.3983
110.738	60.2902	87.5627
110.747	60.2975	87.7272
110.757	60.3049	87.8919
110.766	60.3123	88.0567
110.776	60.3197	88.2217
110.785	60.3271	88.3868
110.795	60.3345	88.5521
110.804	60.3419	88.7175
110.813	60.3492	88.8831
110.823	60.3566	89.0489
110.832	60.364	89.2147
110.842	60.3714	89.3808
110.851	60.3788	89.547
110.861	60.3862	89.7133
110.87	60.3935	89.8798
110.88	60.4009	90.0464
110.889	60.4083	90.2132
110.899	60.4157	90.3801
109.895	59.612	80.8038
109.904	59.6194	80.9632
109.913	59.6269	81.1227
109.922	59.6343	81.2824
109.931	59.6418	81.4422
109.94	59.6493	81.6022
109.949	59.6567	81.7623
109.959	59.6642	81.9226
109.968	59.6716	82.0831
109.977	59.6791	82.2437
109.986	59.6866	82.4044
109.995	59.694	82.5653
110.004	59.7015	82.7263
110.013	59.7089	82.8875
110.022	59.7164	83.0489
110.031	59.7238	83.2104
110.04	59.7313	83.372
110.05	59.7387	83.5338
110.059	59.7462	83.6958
110.068	59.7536	83.8579
110.077	59.761	84.0201
110.086	59.7685	84.1825
110.095	59.7759	84.3451
110.104	59.7834	84.5078
110.113	59.7908	84.6706
110.123	59.7983	84.8336
110.132	59.8057	84.9968
110.141	59.8131	85.1601
110.15	59.8206	85.3236
110.159	59.828	85.4872
110.168	59.8354	85.6509
110.177	59.8429	85.8148
110.187	59.8503	85.9789
110.196	59.8577	86.1431
110.205	59.8652	86.3074
110.214	59.8726	86.472
110.223	59.88	86.6366
110.233	59.8875	86.8014
110.242	59.8949	86.9664
110.251	59.9023	87.1315
110.26	59.9097	87.2968
110.269	59.9172	87.4622
110.279	59.9246	87.6277
110.288	59.932	87.7934
110.297	59.9394	87.9593
110.306	59.9468	88.1253
110.315	59.9543	88.2915
110.325	59.9617	88.4578
110.334	59.9691	88.6243
110.343	59.9765	88.7909
110.352	59.9839	88.9576
110.362	59.9913	89.1246
110.371	59.9988	89.2916
110.38	60.0062	89.4588
110.389	60.0136	89.6262
110.399	60.021	89.7937
110.408	60.0284	89.9614
110.417	60.0358	90.1292
110.426	60.0432	90.2972
110.436	60.0506	90.4653
110.445	60.058	90.6336
110.454	60.0654	90.802
110.463	60.0728	90.9706
110.473	60.0802	91.1393
110.482	60.0876	91.3081
110.491	60.095	91.4772
110.501	60.1024	91.6463
110.51	60.1098	91.8156
110.519	60.1172	91.9851
110.528	60.1246	92.1547
110.538	60.132	92.3245
110.547	60.1394	92.4944
110.556	60.1468	92.6645
110.566	60.1542	92.8347
109.579	59.3489	82.6089
109.588	59.3564	82.7716
109.597	59.3639	82.9345
109.606	59.3714	83.0975
109.615	59.3788	83.2606
109.624	59.3863	83.4239
109.632	59.3938	83.5873
109.641	59.4013	83.7509
109.65	59.4087	83.9147
109.659	59.4162	84.0786
109.668	59.4237	84.2426
109.677	59.4311	84.4068
109.686	59.4386	84.5712
109.695	59.4461	84.7357
109.704	59.4535	84.9003
109.713	59.461	85.0651
109.722	59.4685	85.2301
109.731	59.4759	85.3952
109.74	59.4834	85.5604
109.749	59.4909	85.7258
109.758	59.4983	85.8914
109.767	59.5058	86.0571
109.776	59.5132	86.2229
109.785	59.5207	86.3889
109.794	59.5282	86.5551
109.803	59.5356	86.7214
109.812	59.5431	86.8878
109.821	59.5505	87.0544
109.83	59.558	87.2212
109.839	59.5654	87.3881
109.848	59.5729	87.5551
109.857	59.5803	87.7223
109.866	59.5878	87.8897
109.875	59.5952	88.0572
109.884	59.6027	88.2249
109.893	59.6101	88.3927
109.902	59.6176	88.5606
109.911	59.625	88.7287
109.92	59.6324	88.897
109.929	59.6399	89.0654
109.938	59.6473	89.234
109.947	59.6548	89.4027
109.956	59.6622	89.5715
109.965	59.6696	89.7405
109.974	59.6771	89.9097
109.983	59.6845	90.079
109.992	59.6919	90.2485
110.001	59.6994	90.4181
110.011	59.7068	90.5878
110.02	59.7142	90.7577
110.029	59.7217	90.9278
110.038	59.7291	91.098
110.047	59.7365	91.2684
110.056	59.744	91.4389
110.065	59.7514	91.6095
110.074	59.7588	91.7803
110.083	59.7662	91.9513
110.092	59.7737	92.1224
110.101	59.7811	92.2937
110.111	59.7885	92.4651
110.12	59.7959	92.6366
110.129	59.8033	92.8084
110.138	59.8108	92.9802
110.147	59.8182	93.1522
110.156	59.8256	93.3244
110.165	59.833	93.4967
110.174	59.8404	93.6691
110.184	59.8478	93.8418
110.193	59.8552	94.0145
110.202	59.8627	94.1874
110.211	59.8701	94.3605
110.22	59.8775	94.5337
110.229	59.8849	94.7071
110.239	59.8923	94.8806
109.268	59.0855	84.005
109.277	59.093	84.171
109.286	59.1005	84.3371
109.295	59.108	84.5034
109.303	59.1155	84.6699
109.312	59.123	84.8365
109.321	59.1305	85.0032
109.33	59.138	85.1701
109.338	59.1454	85.3372
109.347	59.1529	85.5044
109.356	59.1604	85.6717
109.365	59.1679	85.8392
109.374	59.1754	86.0069
109.382	59.1829	86.1747
109.391	59.1904	86.3427
109.4	59.1978	86.5108
109.409	59.2053	86.679
109.418	59.2128	86.8474
109.426	59.2203	87.016
109.435	59.2277	87.1847
109.444	59.2352	87.3536
109.453	59.2427	87.5226
109.462	59.2502	87.6917
109.471	59.2576	87.861
109.479	59.2651	88.0305
109.488	59.2726	88.2001
109.497	59.2801	88.3699
109.506	59.2875	88.5398
109.515	59.295	88.7098
109.524	59.3025	88.88
109.533	59.3099	89.0504
109.541	59.3174	89.2209
109.55	59.3249	89.3916
109.559	59.3323	89.5624
109.568	59.3398	89.7333
109.577	59.3472	89.9044
109.586	59.3547	90.0757
109.595	59.3622	90.2471
109.604	59.3696	90.4187
109.613	59.3771	90.5904
109.621	59.3845	90.7622
109.63	59.392	90.9342
109.639	59.3994	91.1064
109.648	59.4069	91.2787
109.657	59.4144	91.4512
109.666	59.4218	91.6238
109.675	59.4293	91.7965
109.684	59.4367	91.9695
109.693	59.4441	92.1425
109.702	59.4516	92.3157
109.711	59.459	92.4891
109.72	59.4665	92.6626
109.728	59.4739	92.8363
109.737	59.4814	93.0101
109.746	59.4888	93.184
109.755	59.4963	93.3581
109.764	59.5037	93.5324
109.773	59.5111	93.7068
109.782	59.5186	93.8814
109.791	59.526	94.0561
109.8	59.5334	94.2309
109.809	59.5409	94.4059
109.818	59.5483	94.5811
109.827	59.5558	94.7564
109.836	59.5632	94.9319
109.845	59.5706	95.1075
109.854	59.578	95.2832
109.863	59.5855	95.4591
109.872	59.5929	95.6352
109.881	59.6003	95.8114
109.89	59.6078	95.9878
109.899	59.6152	96.1643
109.908	59.6226	96.3409
109.917	59.63	96.5177
108.963	58.8218	84.9919
108.971	58.8293	85.1612
108.98	58.8368	85.3306
108.988	58.8443	85.5003
108.997	58.8518	85.67
109.006	58.8593	85.84
109.014	58.8668	86.01
109.023	58.8743	86.1802
109.032	58.8818	86.3506
109.04	58.8893	86.5211
109.049	58.8968	86.6918
109.058	58.9043	86.8626
109.066	58.9118	87.0336
109.075	58.9193	87.2047
109.084	58.9268	87.376
109.092	58.9343	87.5474
109.101	58.9418	87.719
109.11	58.9493	87.8907
109.118	58.9568	88.0626
109.127	58.9643	88.2346
109.136	58.9718	88.4067
109.144	58.9793	88.5791
109.153	58.9868	88.7515
109.162	58.9943	88.9242
109.171	59.0017	89.0969
109.179	59.0092	89.2698
109.188	59.0167	89.4429
109.197	59.0242	89.6161
109.205	59.0317	89.7895
109.214	59.0392	89.963
109.223	59.0466	90.1367
109.232	59.0541	90.3105
109.24	59.0616	90.4845
109.249	59.0691	90.6586
109.258	59.0766	90.8329
109.266	59.084	91.0073
109.275	59.0915	91.1819
109.284	59.099	91.3566
109.293	59.1065	91.5315
109.301	59.1139	91.7065
109.31	59.1214	91.8816
109.319	59.1289	92.057
109.328	59.1363	92.2324
109.336	59.1438	92.4081
109.345	59.1513	92.5838
109.354	59.1587	92.7597
109.363	59.1662	92.9358
109.372	59.1737	93.112
109.38	59.1811	93.2884
109.389	59.1886	93.4649
109.398	59.1961	93.6416
109.407	59.2035	93.8184
109.416	59.211	93.9954
109.424	59.2184	94.1725
109.433	59.2259	94.3497
109.442	59.2334	94.5272
109.451	59.2408	94.7047
109.46	59.2483	94.8824
109.468	59.2557	95.0603
109.477	59.2632	95.2383
109.486	59.2706	95.4165
109.495	59.2781	95.5948
109.504	59.2855	95.7732
109.513	59.293	95.9519
109.521	59.3004	96.1306
109.53	59.3079	96.3095
109.539	59.3153	96.4886
109.548	59.3228	96.6678
109.557	59.3302	96.8472
109.566	59.3376	97.0267
109.574	59.3451	97.2063
109.583	59.3525	97.3861
109.592	59.36	97.5661
109.601	59.3674	97.7462
108.662	58.5577	85.5697
108.671	58.5652	85.7423
108.679	58.5728	85.9151
108.688	58.5803	86.0881
108.696	58.5878	86.2611
108.705	58.5953	86.4344
108.713	58.6028	86.6078
108.722	58.6104	86.7813
108.73	58.6179	86.955
108.739	58.6254	87.1288
108.747	58.6329	87.3028
108.756	58.6404	87.477
108.764	58.6479	87.6513
108.773	58.6555	87.8257
108.781	58.663	88.0003
108.79	58.6705	88.175
108.798	58.678	88.3499
108.807	58.6855	88.525
108.815	58.693	88.7002
108.824	58.7005	88.8755
108.832	58.708	89.051
108.841	58.7155	89.2266
108.85	58.723	89.4024
108.858	58.7305	89.5784
108.867	58.738	89.7544
108.875	58.7455	89.9307
108.884	58.753	90.1071
108.892	58.7605	90.2836
108.901	58.768	90.4603
108.91	58.7755	90.6371
108.918	58.783	90.8141
108.927	58.7905	90.9913
108.935	58.798	91.1685
108.944	58.8055	91.346
108.953	58.813	91.5236
108.961	58.8205	91.7013
108.97	58.828	91.8792
108.978	58.8355	92.0572
108.987	58.843	92.2354
108.996	58.8505	92.4137
109.004	58.8579	92.5922
109.013	58.8654	92.7709
109.021	58.8729	92.9496
109.03	58.8804	93.1286
109.039	58.8879	93.3077
109.047	58.8954	93.4869
109.056	58.9028	93.6663
109.065	58.9103	93.8458
109.073	58.9178	94.0255
109.082	58.9253	94.2053
109.091	58.9328	94.3853
109.099	58.9402	94.5654
109.108	58.9477	94.7457
109.117	58.9552	94.9261
109.125	58.9627	95.1067
109.134	58.9701	95.2874
109.142	58.9776	95.4683
109.151	58.9851	95.6493
109.16	58.9925	95.8305
109.169	59	96.0118
109.177	59.0075	96.1933
109.186	59.0149	96.3749
109.195	59.0224	96.5567
109.203	59.0299	96.7386
109.212	59.0373	96.9207
109.221	59.0448	97.1029
109.229	59.0522	97.2853
109.238	59.0597	97.4678
109.247	59.0672	97.6505
109.255	59.0746	97.8333
109.264	59.0821	98.0163
109.273	59.0895	98.1994
109.282	59.097	98.3826
109.29	59.1044	98.5661
108.367	58.2934	85.7385
108.375	58.3009	85.9145
108.383	58.3084	86.0906
108.392	58.316	86.2669
108.4	58.3235	86.4433
108.408	58.3311	86.6198
108.417	58.3386	86.7966
108.425	58.3461	86.9734
108.433	58.3537	87.1504
108.442	58.3612	87.3276
108.45	58.3687	87.5049
108.459	58.3762	87.6824
108.467	58.3838	87.86
108.475	58.3913	88.0378
108.484	58.3988	88.2157
108.492	58.4064	88.3938
108.501	58.4139	88.572
108.509	58.4214	88.7503
108.517	58.4289	88.9289
108.526	58.4364	89.1075
108.534	58.444	89.2863
108.543	58.4515	89.4653
108.551	58.459	89.6444
108.56	58.4665	89.8237
108.568	58.474	90.0031
108.576	58.4816	90.1826
108.585	58.4891	90.3624
108.593	58.4966	90.5422
108.602	58.5041	90.7222
108.61	58.5116	90.9024
108.619	58.5191	91.0827
108.627	58.5266	91.2632
108.636	58.5341	91.4438
108.644	58.5417	91.6245
108.652	58.5492	91.8054
108.661	58.5567	91.9865
108.669	58.5642	92.1677
108.678	58.5717	92.3491
108.686	58.5792	92.5306
108.695	58.5867	92.7122
108.703	58.5942	92.894
108.712	58.6017	93.076
108.72	58.6092	93.2581
108.729	58.6167	93.4403
108.737	58.6242	93.6227
108.746	58.6317	93.8053
108.754	58.6392	93.988
108.763	58.6467	94.1708
108.771	58.6542	94.3538
108.78	58.6617	94.537
108.788	58.6691	94.7203
108.797	58.6766	94.9037
108.805	58.6841	95.0873
108.814	58.6916	95.2711
108.822	58.6991	95.455
108.831	58.7066	95.639
108.839	58.7141	95.8232
108.848	58.7216	96.0076
108.856	58.729	96.1921
108.865	58.7365	96.3767
108.874	58.744	96.5615
108.882	58.7515	96.7464
108.891	58.759	96.9315
108.899	58.7665	97.1168
108.908	58.7739	97.3022
108.916	58.7814	97.4877
108.925	58.7889	97.6734
108.933	58.7964	97.8592
108.942	58.8038	98.0452
108.951	58.8113	98.2313
108.959	58.8188	98.4176
108.968	58.8262	98.604
108.976	58.8337	98.7906
108.985	58.8412	98.9774
108.084	58.0363	85.6777
108.092	58.0438	85.8571
108.1	58.0514	86.0367
108.109	58.059	86.2165
108.117	58.0665	86.3964
108.125	58.0741	86.5764
108.133	58.0816	86.7566
108.142	58.0891	86.937
108.15	58.0967	87.1175
108.158	58.1042	87.2981
108.166	58.1118	87.4789
108.175	58.1193	87.6599
108.183	58.1269	87.841
108.191	58.1344	88.0222
108.2	58.142	88.2036
108.208	58.1495	88.3852
108.216	58.157	88.5669
108.224	58.1646	88.7487
108.233	58.1721	88.9307
108.241	58.1796	89.1128
108.249	58.1872	89.2951
108.258	58.1947	89.4776
108.266	58.2022	89.6602
108.274	58.2098	89.8429
108.282	58.2173	90.0258
108.291	58.2248	90.2089
108.299	58.2324	90.392
108.307	58.2399	90.5754
108.316	58.2474	90.7589
108.324	58.2549	90.9425
108.332	58.2625	91.1263
108.341	58.27	91.3102
108.349	58.2775	91.4943
108.357	58.285	91.6786
108.366	58.2926	91.863
108.374	58.3001	92.0475
108.382	58.3076	92.2322
108.391	58.3151	92.417
108.399	58.3226	92.602
108.407	58.3302	92.7871
108.416	58.3377	92.9724
108.424	58.3452	93.1578
108.432	58.3527	93.3434
108.441	58.3602	93.5291
108.449	58.3677	93.715
108.457	58.3752	93.9011
108.466	58.3827	94.0872
108.474	58.3902	94.2736
108.483	58.3978	94.46
108.491	58.4053	94.6467
108.499	58.4128	94.8334
108.508	58.4203	95.0204
108.516	58.4278	95.2074
108.525	58.4353	95.3946
108.533	58.4428	95.582
108.541	58.4503	95.7695
108.55	58.4578	95.9572
108.558	58.4653	96.145
108.567	58.4728	96.333
108.575	58.4803	96.5211
108.583	58.4878	96.7094
108.592	58.4953	96.8978
108.6	58.5028	97.0863
108.609	58.5102	97.2751
108.617	58.5177	97.4639
108.625	58.5252	97.6529
108.634	58.5327	97.8421
108.642	58.5402	98.0314
108.651	58.5477	98.2208
108.659	58.5552	98.4104
108.668	58.5627	98.6002
108.676	58.5702	98.7901
108.685	58.5776	98.9801
107.798	57.7714	85.032
107.806	57.779	85.2148
107.814	57.7866	85.3977
107.822	57.7941	85.5808
107.83	57.8017	85.7641
107.838	57.8093	85.9475
107.846	57.8168	86.131
107.855	57.8244	86.3147
107.863	57.832	86.4985
107.871	57.8395	86.6825
107.879	57.8471	86.8667
107.887	57.8546	87.0509
107.895	57.8622	87.2354
107.903	57.8697	87.42
107.912	57.8773	87.6047
107.92	57.8848	87.7896
107.928	57.8924	87.9746
107.936	57.9	88.1598
107.944	57.9075	88.3451
107.952	57.9151	88.5306
107.961	57.9226	88.7162
107.969	57.9302	88.902
107.977	57.9377	89.088
107.985	57.9452	89.274
107.993	57.9528	89.4603
108.001	57.9603	89.6466
108.01	57.9679	89.8332
108.018	57.9754	90.0198
108.026	57.983	90.2067
108.034	57.9905	90.3936
108.042	57.998	90.5808
108.051	58.0056	90.768
108.059	58.0131	90.9555
108.067	58.0207	91.143
108.075	58.0282	91.3308
108.083	58.0357	91.5186
108.092	58.0433	91.7066
108.1	58.0508	91.8948
108.108	58.0583	92.0831
108.116	58.0659	92.2716
108.124	58.0734	92.4602
108.133	58.0809	92.649
108.141	58.0884	92.8379
108.149	58.096	93.027
108.157	58.1035	93.2162
108.166	58.111	93.4055
108.174	58.1185	93.595
108.182	58.1261	93.7847
108.19	58.1336	93.9745
108.199	58.1411	94.1645
108.207	58.1486	94.3546
108.215	58.1562	94.5448
108.223	58.1637	94.7352
108.232	58.1712	94.9258
108.24	58.1787	95.1165
108.248	58.1862	95.3073
108.256	58.1937	95.4983
108.265	58.2012	95.6895
108.273	58.2088	95.8808
108.281	58.2163	96.0722
108.29	58.2238	96.2638
108.298	58.2313	96.4555
108.306	58.2388	96.6474
108.314	58.2463	96.8395
108.323	58.2538	97.0317
108.331	58.2613	97.224
108.339	58.2688	97.4165
108.348	58.2763	97.6091
108.356	58.2838	97.8019
108.364	58.2913	97.9948
108.373	58.2988	98.1879
108.381	58.3063	98.3811
108.389	58.3138	98.5745
107.516	57.5064	83.9776
107.524	57.5139	84.1637
107.532	57.5215	84.35
107.54	57.5291	84.5364
107.548	57.5367	84.723
107.556	57.5442	84.9098
107.564	57.5518	85.0966
107.572	57.5594	85.2837
107.58	57.567	85.4709
107.588	57.5746	85.6582
107.596	57.5821	85.8457
107.604	57.5897	86.0333
107.612	57.5973	86.2211
107.62	57.6048	86.409
107.628	57.6124	86.5971
107.636	57.62	86.7853
107.644	57.6275	86.9737
107.652	57.6351	87.1622
107.66	57.6427	87.3509
107.668	57.6502	87.5397
107.677	57.6578	87.7287
107.685	57.6654	87.9178
107.693	57.6729	88.1071
107.701	57.6805	88.2965
107.709	57.688	88.4861
107.717	57.6956	88.6758
107.725	57.7032	88.8657
107.733	57.7107	89.0557
107.741	57.7183	89.2459
107.749	57.7258	89.4362
107.757	57.7334	89.6267
107.765	57.7409	89.8173
107.773	57.7485	90.008
107.781	57.756	90.1989
107.789	57.7636	90.39
107.797	57.7711	90.5812
107.806	57.7787	90.7726
107.814	57.7862	90.9641
107.822	57.7938	91.1557
107.83	57.8013	91.3475
107.838	57.8089	91.5395
107.846	57.8164	91.7316
107.854	57.824	91.9238
107.862	57.8315	92.1163
107.87	57.839	92.3088
107.878	57.8466	92.5015
107.887	57.8541	92.6943
107.895	57.8617	92.8873
107.903	57.8692	93.0805
107.911	57.8767	93.2738
107.919	57.8843	93.4672
107.927	57.8918	93.6608
107.935	57.8993	93.8546
107.944	57.9069	94.0484
107.952	57.9144	94.2425
107.96	57.9219	94.4367
107.968	57.9295	94.631
107.976	57.937	94.8255
107.984	57.9445	95.0201
107.992	57.952	95.2149
108.001	57.9596	95.4098
108.009	57.9671	95.6049
108.017	57.9746	95.8001
108.025	57.9821	95.9955
108.033	57.9897	96.191
108.041	57.9972	96.3867
108.05	58.0047	96.5825
108.058	58.0122	96.7785
108.066	58.0197	96.9746
108.074	58.0272	97.1709
108.082	58.0348	97.3673
108.09	58.0423	97.5639
108.099	58.0498	97.7606
107.239	57.2411	82.5145
107.247	57.2486	82.704
107.255	57.2562	82.8936
107.263	57.2638	83.0834
107.271	57.2714	83.2733
107.279	57.279	83.4634
107.286	57.2866	83.6537
107.294	57.2942	83.844
107.302	57.3018	84.0346
107.31	57.3094	84.2253
107.318	57.317	84.4161
107.326	57.3246	84.6071
107.334	57.3321	84.7982
107.342	57.3397	84.9895
107.35	57.3473	85.1809
107.357	57.3549	85.3725
107.365	57.3625	85.5642
107.373	57.3701	85.7561
107.381	57.3776	85.9481
107.389	57.3852	86.1403
107.397	57.3928	86.3326
107.405	57.4004	86.5251
107.413	57.4079	86.7177
107.421	57.4155	86.9105
107.429	57.4231	87.1034
107.437	57.4307	87.2965
107.445	57.4382	87.4897
107.453	57.4458	87.6831
107.461	57.4534	87.8766
107.468	57.4609	88.0702
107.476	57.4685	88.264
107.484	57.4761	88.458
107.492	57.4837	88.6521
107.5	57.4912	88.8464
107.508	57.4988	89.0408
107.516	57.5063	89.2353
107.524	57.5139	89.43
107.532	57.5215	89.6249
107.54	57.529	89.8199
107.548	57.5366	90.015
107.556	57.5441	90.2103
107.564	57.5517	90.4058
107.572	57.5593	90.6014
107.58	57.5668	90.7971
107.588	57.5744	90.993
107.596	57.5819	91.1891
107.604	57.5895	91.3853
107.612	57.597	91.5816
107.62	57.6046	91.7781
107.628	57.6121	91.9747
107.636	57.6197	92.1715
107.644	57.6272	92.3685
107.652	57.6348	92.5655
107.66	57.6423	92.7628
107.668	57.6499	92.9602
107.676	57.6574	93.1577
107.684	57.665	93.3554
107.692	57.6725	93.5532
107.7	57.68	93.7512
107.708	57.6876	93.9493
107.716	57.6951	94.1476
107.724	57.7027	94.346
107.732	57.7102	94.5445
107.74	57.7177	94.7433
107.748	57.7253	94.9421
107.756	57.7328	95.1411
107.765	57.7403	95.3403
107.773	57.7479	95.5396
107.781	57.7554	95.7391
107.789	57.7629	95.9387
107.797	57.7705	96.1384
107.805	57.778	96.3383
107.813	57.7855	96.5384
106.966	56.9756	80.6428
106.974	56.9832	80.8357
106.982	56.9908	81.0287
106.99	56.9984	81.2218
106.997	57.006	81.4151
107.005	57.0136	81.6086
107.013	57.0212	81.8022
107.021	57.0288	81.9959
107.029	57.0364	82.1898
107.036	57.044	82.3838
107.044	57.0516	82.578
107.052	57.0592	82.7724
107.06	57.0668	82.9668
107.067	57.0744	83.1615
107.075	57.082	83.3563
107.083	57.0896	83.5512
107.091	57.0972	83.7463
107.099	57.1048	83.9415
107.106	57.1124	84.1369
107.114	57.12	84.3324
107.122	57.1276	84.5281
107.13	57.1352	84.7239
107.138	57.1428	84.9199
107.145	57.1504	85.116
107.153	57.1579	85.3123
107.161	57.1655	85.5087
107.169	57.1731	85.7053
107.177	57.1807	85.902
107.185	57.1883	86.0989
107.192	57.1959	86.2959
107.2	57.2035	86.4931
107.208	57.211	86.6904
107.216	57.2186	86.8878
107.224	57.2262	87.0855
107.232	57.2338	87.2832
107.239	57.2414	87.4811
107.247	57.2489	87.6792
107.255	57.2565	87.8774
107.263	57.2641	88.0757
107.271	57.2717	88.2742
107.279	57.2792	88.4729
107.287	57.2868	88.6717
107.294	57.2944	88.8706
107.302	57.3019	89.0697
107.31	57.3095	89.269
107.318	57.3171	89.4684
107.326	57.3246	89.6679
107.334	57.3322	89.8676
107.342	57.3398	90.0675
107.35	57.3473	90.2674
107.357	57.3549	90.4676
107.365	57.3625	90.6679
107.373	57.37	90.8683
107.381	57.3776	91.0689
107.389	57.3851	91.2696
107.397	57.3927	91.4705
107.405	57.4003	91.6715
107.413	57.4078	91.8727
107.421	57.4154	92.074
107.429	57.4229	92.2755
107.437	57.4305	92.4771
107.444	57.438	92.6789
107.452	57.4456	92.8808
107.46	57.4531	93.0828
107.468	57.4607	93.2851
107.476	57.4682	93.4874
107.484	57.4758	93.6899
107.492	57.4833	93.8926
107.5	57.4909	94.0954
107.508	57.4984	94.2983
107.516	57.506	94.5014
107.524	57.5135	94.7047
107.532	57.5211	94.9081
106.706	56.7175	78.559
106.713	56.7252	78.7553
106.721	56.7328	78.9519
106.729	56.7404	79.1485
106.736	56.748	79.3453
106.744	56.7556	79.5423
106.752	56.7633	79.7394
106.759	56.7709	79.9366
106.767	56.7785	80.134
106.775	56.7861	80.3316
106.782	56.7937	80.5293
106.79	56.8013	80.7271
106.798	56.8089	80.9251
106.805	56.8166	81.1233
106.813	56.8242	81.3216
106.821	56.8318	81.52
106.828	56.8394	81.7186
106.836	56.847	81.9174
106.844	56.8546	82.1162
106.851	56.8622	82.3153
106.859	56.8698	82.5145
106.867	56.8774	82.7138
106.874	56.885	82.9133
106.882	56.8926	83.1129
106.89	56.9002	83.3127
106.898	56.9078	83.5126
106.905	56.9154	83.7127
106.913	56.923	83.9129
106.921	56.9306	84.1133
106.928	56.9382	84.3138
106.936	56.9458	84.5145
106.944	56.9534	84.7153
106.952	56.961	84.9163
106.959	56.9686	85.1174
106.967	56.9762	85.3187
106.975	56.9838	85.5201
106.983	56.9914	85.7217
106.99	56.999	85.9234
106.998	57.0065	86.1253
107.006	57.0141	86.3273
107.014	57.0217	86.5294
107.021	57.0293	86.7317
107.029	57.0369	86.9342
